Name,Code,Longitude,Latitude,KECAMATAN,KODE POS,FINAL CYCLE
Store 00857,C000197472,112.676281,-8.373055,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00858,C000197476,112.676121,-8.37331,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00859,C000197475,112.676112,-8.373301,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00860,C000197479,112.676095,-8.373276,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00861,C000197478,112.676097,-8.373267,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00862,C000197482,112.676159,-8.373149,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00863,C100184956,112.67614877,-8.37318423,SUMBERMANJING WETAN,SUMBERMANJING WETAN - 65176,Biweekly
Store 00864,C000465477,112.676163,-8.373165,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00865,C000197782,112.676237,-8.37324,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00866,C000197481,112.676159,-8.373149,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00867,C000197780,112.676264,-8.373236,SUMBERMANJING WETAN,SITIARJO - 65176,Biweekly
Store 00868,C000197474,112.676128,-8.373279,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00869,C000489174,112.676293,-8.372906,SUMBERMANJING WETAN,SITIARJO - 65176,Weekly
Store 00870,C000456282,112.676063,-8.372885,SUMBERMANJING WETAN,SITIARJO - 65176,Weekly
Store 00871,C000197471,112.676266,-8.373044,SUMBERMANJING WETAN,SITIARJO - 65176,Biweekly
Store 00872,C000197468,112.676595,-8.373197,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00873,C000197470,112.675738,-8.37387,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00874,C000197483,112.675962,-8.372562,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00875,C000197466,112.67607,-8.373249,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00876,C000456278,112.678429,-8.373172,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00877,C000456279,112.678429,-8.373172,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00878,C000456277,112.678429,-8.373172,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00879,C000197465,112.676846,-8.373272,SUMBERMANJING WETAN,SITIARJO - 65176,Biweekly
Store 00880,C100280519,112.678715,-8.379518,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00881,C100367306,112.683181,-8.37942,SUMBERMANJING WETAN,TAMBAKREJO - 65176,Biweekly
Store 00882,C100367202,112.682716,-8.379698,SUMBERMANJING WETAN,TAMBAKREJO - 65176,Biweekly
Store 00883,C000465478,112.680933,-8.379919,SUMBERMANJING WETAN,SITIARJO - 65176,Biweekly
Store 00884,C100296173,112.683472,-8.37915,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00885,C000197467,112.678687,-8.379597,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00886,C100335865,112.674238,-8.346103,SUMBERMANJING WETAN,SUMBERAGUNG - 65176,Weekly
Store 00887,C000489141,112.708239,-8.369779,SUMBERMANJING WETAN,KEDUNGBANTENG - 65176,Weekly
Store 00888,C100291125,112.702026,-8.37733,SUMBERMANJING WETAN,TAMBAKREJO - 65176,Monthly
Store 00889,C100150370,112.68756571,-8.3745695,SUMBERMANJING WETAN,SITIARJO - 65176,Weekly
Store 00890,C000456281,112.707105,-8.370566,SUMBERMANJING WETAN,KEDUNGBANTENG - 65176,Weekly
Store 00891,C000197332,112.679071,-8.374224,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00892,C000197778,112.679456,-8.248228,SUMBERMANJING WETAN,SUMBERMANJING WETAN - 65176,Biweekly
Store 00893,C000197310,112.676846,-8.373236,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00894,C000197777,112.679581,-8.247919,SUMBERMANJING WETAN,DRUJU - 65176,Biweekly
Store 00895,C000197315,112.680722,-8.364976,SUMBERMANJING WETAN,SITIARJO - 65176,Biweekly
Store 00896,C000197329,112.678627,-8.379462,SUMBERMANJING WETAN,SITIARJO - 65176,Weekly
Store 00897,C000197330,112.674879,-8.343899,SUMBERMANJING WETAN,SUMBERAGUNG - 65176,Monthly
Store 00898,C000197309,112.675786,-8.372763,SUMBERMANJING WETAN,SITIARJO - 65176,Monthly
Store 00899,C000197331,112.690307,-8.278253,SUMBERMANJING WETAN,HARJOKUNCARAN - 65176,Biweekly
Store 00900,C000197270,112.673956,-8.354237,SUMBERMANJING WETAN,SUMBERAGUNG - 65176,Monthly
Store 00901,C000197241,112.674386,-8.345187,SUMBERMANJING WETAN,SUMBERAGUNG - 65176,Monthly
Store 00902,C000196066,112.755526,-8.213292,DAMPIT,SUMBERSUKO - 65181,Monthly
Store 00903,C000196071,112.755597,-8.213352,DAMPIT,SUMBERSUKO - 65181,Monthly
Store 00904,C000197685,112.755924,-8.21349,DAMPIT,SUMBERSUKO - 65181,Biweekly
Store 00905,C100345205,112.756139999999,-8.21331333333333,DAMPIT,DAMPIT - 65181,Biweekly
Store 00906,C100286858,112.75621,-8.213426,DAMPIT,DAMPIT - 65181,Biweekly
Store 00907,C100309709,112.756135,-8.213166,DAMPIT,DAMPIT - 65181,Biweekly
Store 00908,C100304737,112.756124,-8.213147,DAMPIT,DAMPIT - 65181,Biweekly
Store 00909,C100389948,112.756056666666,-8.21322166666666,DAMPIT,DAMPIT - 65181,Biweekly
Store 00910,C100304736,112.756318,-8.213144,DAMPIT,DAMPIT - 65181,Biweekly
Store 00911,C000196167,112.756589,-8.212951,DAMPIT,DAMPIT - 65181,Biweekly
Store 00912,C100262598,112.7568781,-8.2140715,DAMPIT,DAMPIT - 65181,Biweekly
Store 00913,C100270534,112.757062,-8.214188,DAMPIT,DAMPIT - 65181,Monthly
Store 00914,C100139255,112.757613,-8.213476,DAMPIT,DAMPIT - 65181,Monthly
Store 00915,C000196073,112.756512,-8.213409,DAMPIT,SUMBERSUKO - 65181,Monthly
Store 00916,C100284655,112.75821,-8.21243,DAMPIT,SUMBERSUKO - 65181,Biweekly
Store 00917,C000197668,112.757932,-8.213055,DAMPIT,DAMPIT - 65181,Monthly
Store 00918,C000197665,112.757825,-8.212328,DAMPIT,DAMPIT - 65181,Monthly
Store 00919,C000196057,112.757168,-8.214413,DAMPIT,SUMBERSUKO - 65181,Biweekly
Store 00920,C000197664,112.754028,-8.212581,DAMPIT,SUMBERSUKO - 65181,Monthly
Store 00921,C000465442,112.755342,-8.212615,DAMPIT,DAMPIT - 65181,Monthly
Store 00922,C100088455,112.754177,-8.211861,DAMPIT,DAMPIT - 65181,Biweekly
Store 00923,C000197661,112.753776,-8.212067,DAMPIT,DAMPIT - 65181,Monthly
Store 00924,C000196058,112.753752,-8.21278,DAMPIT,SUMBERSUKO - 65181,Weekly
Store 00925,C100354226,112.753402,-8.211209,DAMPIT,DAMPIT - 65181,Weekly
Store 00926,C000197670,112.754171,-8.214277,DAMPIT,DAMPIT - 65181,Monthly
Store 00927,C000196068,112.751976,-8.210552,DAMPIT,DAMPIT - 65181,Weekly
Store 00928,C100145269,112.75849924,-8.21691,DAMPIT,DAMPIT - 65181,Monthly
Store 00929,C000197788,112.758671,-8.217224,DAMPIT,DAMPIT - 65181,Biweekly
Store 00930,C000489232,112.762511,-8.209934,DAMPIT,DAMPIT - 65181,Monthly
Store 00931,C000489109,112.763585,-8.209833,DAMPIT,DAMPIT - 65181,Monthly
Store 00932,C000197667,112.762308,-8.217433,DAMPIT,DAMPIT - 65181,Biweekly
Store 00933,C000197666,112.76363,-8.209683,DAMPIT,DAMPIT - 65181,Monthly
Store 00934,C000196042,112.758683,-8.216987,DAMPIT,SUMBERSUKO - 65181,Biweekly
Store 00935,C000489227,112.746207,-8.212066,DAMPIT,DAMPIT - 65181,Monthly
Store 00936,C000489114,112.747664,-8.210973,DAMPIT,DAMPIT - 65181,Monthly
Store 00937,C100368324,112.727395,-8.19698833333333,DAMPIT,MAJANGTENGAH - 65181,Monthly
Store 00938,C100204900,112.727498,-8.197017,DAMPIT,MAJANGTENGAH - 65181,Biweekly
Store 00939,C100148191,112.72719535,-8.1960466,DAMPIT,MAJANGTENGAH - 65181,Weekly
Store 00940,C000489204,112.734456,-8.199481,DAMPIT,PAMOTAN - 65181,Monthly
Store 00941,C000197433,112.734873,-8.185433,DAMPIT,PAMOTAN - 65181,Weekly
Store 00942,C100299963,112.715893,-8.192161,DAMPIT,JAMBANGAN - 65181,Monthly
Store 00943,C100331927,112.714863,-8.193738,DAMPIT,PAMOTAN - 65181,Weekly
Store 00944,C100336859,112.71213,-8.19512,DAMPIT,REMBUN - 65181,Monthly
Store 00945,C100336858,112.711674,-8.194507,DAMPIT,REMBUN - 65181,Monthly
Store 00946,C100274017,112.715825,-8.192175,DAMPIT,REMBUN - 65181,Biweekly
Store 00947,C000197698,112.801529,-8.228398,DAMPIT,BUMIREJO - 65181,Biweekly
Store 00948,C000197277,112.80153,-8.228398,DAMPIT,BUMIREJO - 65181,Biweekly
Store 00949,C000197697,112.801529,-8.228828,DAMPIT,BUMIREJO - 65181,Biweekly
Store 00950,C000489240,112.801702,-8.22898,DAMPIT,BUMIREJO - 65181,Biweekly
Store 00951,C000489238,112.801667,-8.228789,DAMPIT,BUMIREJO - 65181,Monthly
Store 00952,C000465536,112.801633,-8.228488,DAMPIT,BUMIREJO - 65181,Biweekly
Store 00953,C000197278,112.801671,-8.228809,DAMPIT,BUMIREJO - 65181,Monthly
Store 00954,C000465534,112.801402,-8.2281,DAMPIT,BUMIREJO - 65181,Biweekly
Store 00955,C000489176,112.801651,-8.227486,DAMPIT,BUMIREJO - 65181,Biweekly
Store 00956,C000197365,112.801417,-8.22774,DAMPIT,BUMIREJO - 65181,Biweekly
Store 00957,C100390160,112.747721,-8.214145,DAMPIT,DAMPIT - 65181,Monthly
Store 00958,C000197276,112.801529,-8.228397,DAMPIT,BUMIREJO - 65181,Biweekly
Store 00959,C100387358,112.745951666666,-8.213445,DAMPIT,DAMPIT - 65181,Monthly
Store 00960,C000197363,112.746113,-8.212996,DAMPIT,SUMBERSUKO - 65181,Biweekly
Store 00961,C100204899,112.717166,-8.192029,DAMPIT,MAJANGTENGAH - 65181,Biweekly
Store 00962,C000197662,112.713224,-8.192826,DAMPIT,REMBUN - 65181,Monthly
Store 00963,C000197342,112.720722,-8.197611,DAMPIT,MAJANGTENGAH - 65181,Monthly
Store 00964,C000196163,112.746211,-8.214087,DAMPIT,SUMBERSUKO - 65181,Monthly
Store 00965,C100296174,112.6289272,-8.0045308,KEPANJEN,CEPOKOMULYO - 65163,Weekly
Store 00966,C100271308,112.628906,-8.004532,KEPANJEN,NGADILANGKUNG - 65163,Biweekly
Store 00967,C100295678,112.628908,-8.004477,KEPANJEN,DILEM - 65163,Monthly
Store 00968,C100098452,112.57404575,-8.1202814,KEPANJEN,ARDIREJO - 65163,Monthly
Store 00969,C000199317,112.578485,-8.135446,KEPANJEN,PANARUKAN - 65163,Monthly
Store 00970,C000199689,112.575593,-8.13444,KEPANJEN,KEPANJEN - 65163,Biweekly
Store 00971,C000199048,112.572601,-8.132989,KEPANJEN,KEPANJEN - 65163,Biweekly
Store 00972,C100323296,112.571688,-8.13278,KEPANJEN,KEDUNGPEDARINGAN - 65163,Monthly
Store 00973,C000199316,112.578693,-8.135386,KEPANJEN,PANARUKAN - 65163,Monthly
Store 00974,C100280518,112.584064,-8.130344,KEPANJEN,CURUNGREJO - 65163,Biweekly
Store 00975,C100290906,112.598616,-8.112896,KEPANJEN,CURUNGREJO - 65163,Monthly
Store 00976,C100259552,112.584142,-8.130281,KEPANJEN,SUKOHARJO - 65163,Biweekly
Store 00977,C100388790,112.58067197,-8.13092221,KEPANJEN,ARDIREJO - 65163,Biweekly
Store 00978,C100356152,112.58714594,-8.13134828,KEPANJEN,SUKOHARJO - 65163,Biweekly
Store 00979,C100345207,112.575,-8.11742,KEPANJEN,NGADILANGKUNG - 65163,Monthly
Store 00980,C000199706,112.573292,-8.123047,KEPANJEN,ARDIREJO - 65163,Biweekly
Store 00981,C100291526,112.5977533,-8.0657848,KEPANJEN,NGADILANGKUNG - 65163,Monthly
Store 00982,C100302075,112.5868768,-8.0886434,KEPANJEN,KEPANJEN - 65163,Biweekly
Store 00983,C000468334,112.587452,-8.088026,KEPANJEN,MOJOSARI - 65163,Monthly
Store 00984,C100244876,112.58664592,-8.09470408,KEPANJEN,JATIREJOYOSO - 65163,Biweekly
Store 00985,C000468340,112.589224,-8.096652,KEPANJEN,JATIREJOYOSO - 65163,Biweekly
Store 00986,C100247750,112.57667841,-8.11075819,KEPANJEN,NGADILANGKUNG - 65163,Weekly
Store 00987,C100235296,112.57692561,-8.11086948,KEPANJEN,NGADILANGKUNG - 65163,Monthly
Store 00988,C100184958,112.5735976,-8.1079576,KEPANJEN,NGADILANGKUNG - 65163,Weekly
Store 00989,C100081547,112.57857466,-8.10663522,KEPANJEN,NGADILANGKUNG - 65163,Weekly
Store 00990,C000199671,112.584975,-8.091829,KEPANJEN,MOJOSARI - 65163,Biweekly
Store 00991,C100259553,112.609404,-8.097253,KEPANJEN,CURUNGREJO - 65163,Biweekly
Store 00992,C100392769,112.58214555,-8.13949529,KEPANJEN,KEDUNGPEDARINGAN - 65163,Biweekly
Store 00993,C100204441,112.60963468,-8.09682833,KEPANJEN,CURUNGREJO - 65163,Monthly
Store 00994,C100348493,112.545,-8.17301,KEPANJEN,JENGGOLO - 65163,Biweekly
Store 00995,C100334454,112.55,-8.16892,KEPANJEN,SENGGURUH - 65163,Biweekly
Store 00996,C100387067,112.581286,-8.150434,KEPANJEN,KEDUNGPEDARINGAN - 65163,Monthly
Store 00997,C100386952,112.582494,-8.147432,KEPANJEN,KEDUNGPEDARINGAN - 65163,Biweekly
Store 00998,C000199010,112.570294,-8.129981,KEPANJEN,KEPANJEN - 65163,Monthly
Store 00999,C000199219,112.569952,-8.130978,KEPANJEN,KEPANJEN - 65163,Biweekly
Store 01000,C000198943,112.570168,-8.12975,KEPANJEN,KEPANJEN - 65163,Biweekly
Store 01001,C000199027,112.569325,-8.132062,KEPANJEN,KEPANJEN - 65163,Monthly
Store 01002,C100322174,112.571717,-8.132731,KEPANJEN,PANARUKAN - 65163,Monthly
Store 01003,C000199050,112.571764,-8.132562,KEPANJEN,KEPANJEN - 65163,Biweekly
Store 01004,C000199051,112.573355,-8.135155,KEPANJEN,KEPANJEN - 65163,Biweekly
Store 01005,C000199202,112.576753,-8.13502,KEPANJEN,KEPANJEN - 65163,Weekly
Store 01006,C000199047,112.572885,-8.133407,KEPANJEN,KEPANJEN - 65163,Biweekly
Store 01007,C000198944,112.568681,-8.132303,KEPANJEN,CEPOKOMULYO - 65163,Biweekly
Store 01008,C100267704,112.5651862,-8.1363467,KEPANJEN,CEPOKOMULYO - 65163,Weekly
Store 01009,C100380673,112.557,-8.13062,KEPANJEN,TALANGAGUNG - 65163,Biweekly
Store 01010,C000198980,112.564203,-8.129681,KEPANJEN,KEPANJEN - 65163,Biweekly
Store 01011,C000199043,112.574514,-8.134319,KEPANJEN,KEPANJEN - 65163,Weekly
Store 01012,C000199046,112.578423,-8.137113,KEPANJEN,PANARUKAN - 65163,Biweekly
Store 01013,C000199049,112.58391,-8.130587,KEPANJEN,ARDIREJO - 65163,Biweekly
Store 01014,C100208951,112.555887,-8.129527,KEPANJEN,TALANGAGUNG - 65163,Biweekly
Store 01015,C100335761,112.558,-8.12094,KEPANJEN,TALANGAGUNG - 65163,Monthly
Store 01016,C100206892,112.55537599,-8.12550595,KEPANJEN,TALANGAGUNG - 65163,Biweekly
Store 01017,C100202758,112.5555464,-8.1294442,KEPANJEN,TALANGAGUNG - 65163,Biweekly
Store 01018,C000504382,112.555248,-8.125613,KEPANJEN,TALANGAGUNG - 65163,Biweekly
Store 01019,C100374771,112.5698124,-8.14306836,KEPANJEN,KEPANJEN - 65163,Monthly
Store 01020,C000199674,112.570158,-8.142351,KEPANJEN,PANGGUNGREJO - 65163,Monthly
Store 01021,C000199338,112.56206,-8.143213,KEPANJEN,CEPOKOMULYO - 65163,Weekly
Store 01022,C000199216,112.556136,-8.130345,KEPANJEN,TALANGAGUNG - 65163,Biweekly
Store 01023,C000199041,112.573331,-8.134962,KEPANJEN,KEPANJEN - 65163,Monthly
Store 01024,C000198998,112.559859,-8.147297,KEPANJEN,PANGGUNGREJO - 65163,Monthly
Store 01025,C000468354,112.58483,-8.115104,KEPANJEN,JATIREJOYOSO - 65163,Biweekly
Store 01026,C000199174,112.575416,-8.116636,KEPANJEN,NGADILANGKUNG - 65163,Biweekly
Store 01027,C000504370,112.594,-8.11823,KEPANJEN,SUKOHARJO - 65163,Monthly
Store 01028,C000199323,112.598474,-8.113104,KEPANJEN,SUKOHARJO - 65163,Biweekly
Store 01029,C000199303,112.585046,-8.09376,KEPANJEN,JATIREJOYOSO - 65163,Biweekly
Store 01030,C000199299,112.607309,-8.099656,KEPANJEN,CURUNGREJO - 65163,Biweekly
Store 01031,C000199298,112.607265,-8.100663,KEPANJEN,CURUNGREJO - 65163,Biweekly
Store 01032,C000199234,112.54895,-8.175207,KEPANJEN,SENGGURUH - 65163,Biweekly
Store 01033,C100258607,112.510889,-8.237782,KEPANJEN,DILEM - 65163,Biweekly
Store 01034,C100165297,112.62892845,-8.00459392,SUKUN,CIPTOMULYO - 65148,Monthly
Store 01035,C100314297,112.6289205,-8.0045496,SUKUN,GADANG - 65149,Monthly
Store 01036,C100232028,112.628906,-8.004532,SUKUN,CIPTOMULYO - 65148,Monthly
Store 01037,C100269285,112.6289421,-8.0045322,SUKUN,CIPTOMULYO - 65148,Biweekly
Store 01038,C100232782,112.6289375,-8.0045285,SUKUN,CIPTOMULYO - 65148,Monthly
Store 01039,C100098448,112.62894185,-8.0045789,SUKUN,CIPTOMULYO - 65148,Biweekly
Store 01040,C100098451,112.62898751,-8.00456474,SUKUN,CIPTOMULYO - 65148,Biweekly
Store 01041,C100388791,112.628876666666,-8.00462166666666,SUKUN,MULYOREJO - 65147,Weekly
Store 01042,C100362193,112.62883021,-8.00463571,SUKUN,SUKUN - 65147,Weekly
Store 01043,C100254709,112.6287774,-8.00456922,SUKUN,PISANGCANDI - 65146,Biweekly
Store 01044,C100201077,112.62883076,-8.0046853,SUKUN,PISANGCANDI - 65146,Monthly
Store 01045,C100395920,112.626766,-8.063338,SUKUN,SUKUN - 65147,Weekly
Store 01046,C000471640,112.627,-8.02675,SUKUN,KEBONSARI - 65149,Biweekly
Store 01047,C100387359,112.626,-8.02714,SUKUN,KEBONSARI - 65149,Monthly
Store 01048,C100318686,112.627525,-8.022904,SUKUN,KEBONSARI - 65149,Monthly
Store 01049,C100281337,112.626609,-8.027212,SUKUN,SUKUN - 65147,Monthly
Store 01050,C100366369,112.628391,-8.01689,SUKUN,GADANG - 65149,Monthly
Store 01051,C100162383,112.62935159,-8.00360225,SUKUN,CIPTOMULYO - 65148,Monthly
Store 01052,C100299958,112.627949,-8.002787,SUKUN,SUKUN - 65147,Monthly
Store 01053,C100306816,112.6279253,-8.0027189,SUKUN,GADANG - 65149,Monthly
Store 01054,C100298488,112.627974,-8.002763,SUKUN,SUKUN - 65147,Monthly
Store 01055,C100329021,112.632,-8.00065,SUKUN,CIPTOMULYO - 65148,Biweekly
Store 01056,C100318687,112.630499,-8.001499,SUKUN,CIPTOMULYO - 65148,Biweekly
Store 01057,C100163631,112.62922301,-8.01160623,SUKUN,GADANG - 65149,Biweekly
Store 01058,C100390023,112.627946666666,-7.98896666666666,SUKUN,SUKUN - 65147,Biweekly
Store 01059,C100361024,112.631,-7.99738,SUKUN,CIPTOMULYO - 65148,Biweekly
Store 01060,C100323098,112.61462,-7.982996,SUKUN,SUKUN - 65147,Biweekly
Store 01061,C100391878,112.6129923,-7.9850894,SUKUN,SUKUN - 65147,Monthly
Store 01062,C100338600,112.61573808,-7.9884354,SUKUN,TANJUNGREJO - 65147,Biweekly
Store 01063,C100367818,112.60244152,-7.98378563,SUKUN,BANDULAN - 65146,Weekly
Store 01064,C100333791,112.613801,-8.003836,SUKUN,BANDUNGREJOSARI - 65148,Biweekly
Store 01065,C100361020,112.626101,-7.9995,SUKUN,CIPTOMULYO - 65148,Weekly
Store 01066,C000199163,112.627109,-8.027269,SUKUN,GADANG - 65149,Monthly
Store 01067,C100205130,112.626766,-8.063338,SUKUN,CIPTOMULYO - 65148,Biweekly
Store 01068,C100206891,112.626766,-8.063338,SUKUN,BANDUNGREJOSARI - 65148,Monthly
Store 01069,C000504411,112.627398,-8.000275,SUKUN,CIPTOMULYO - 65148,Biweekly
Store 01070,C000576409,112.619,-8.00694,SUKUN,BANDUNGREJOSARI - 65148,Monthly
Store 01071,C000199295,112.6197,-8.009803,SUKUN,BANDUNGREJOSARI - 65148,Biweekly
Store 01072,C100277668,112.641958,-8.164343,SUKUN,CIPTOMULYO - 65148,Monthly
Store 01073,C100276629,112.593048,-8.181695,SUKUN,CIPTOMULYO - 65148,Biweekly
Store 01074,C000199105,112.615076,-8.000865,SUKUN,BANDUNGREJOSARI - 65148,Monthly
Store 01075,C000199152,112.595551,-7.989279,SUKUN,MULYOREJO - 65147,Biweekly
Store 01076,C100299964,112.603179,-7.982207,SUKUN,BANDULAN - 65146,Biweekly
Store 01077,C000199097,112.602589,-7.98202,SUKUN,BANDULAN - 65146,Biweekly
Store 01078,C100242608,112.59903005,-7.98569766,SUKUN,MULYOREJO - 65147,Weekly
Store 01079,C000199101,112.601022,-7.986384,SUKUN,MULYOREJO - 65147,Monthly
Store 01080,C000199107,112.62043,-8.013617,SUKUN,BANDUNGREJOSARI - 65148,Monthly
Store 01081,C000199084,112.621635,-8.021003,SUKUN,KEBONSARI - 65149,Monthly
Store 01082,C000199104,112.614915,-8.001028,SUKUN,BANDUNGREJOSARI - 65148,Weekly
Store 01083,C000199103,112.614337,-8.00135,SUKUN,BANDUNGREJOSARI - 65148,Monthly
Store 01084,C000199092,112.616087,-7.998362,SUKUN,BANDUNGREJOSARI - 65148,Biweekly
Store 01085,C000199108,112.617737,-8.002203,SUKUN,BANDUNGREJOSARI - 65148,Monthly
Store 01086,C000199088,112.613521,-8.001402,SUKUN,BANDUNGREJOSARI - 65148,Biweekly
Store 01087,C000199153,112.631069,-8.003334,SUKUN,GADANG - 65149,Biweekly
Store 01088,C000199156,112.615,-7.98593,SUKUN,TANJUNGREJO - 65147,Biweekly
Store 01089,C000199063,112.614449,-8.002018,SUKUN,BANDUNGREJOSARI - 65148,Biweekly
Store 01090,C000199094,112.5959,-7.988256,SUKUN,MULYOREJO - 65147,Monthly
Store 01091,C100296798,112.59198,-7.988239,SUKUN,MULYOREJO - 65147,Biweekly
Store 01092,C100336618,112.597326,-7.979044,SUKUN,BANDULAN - 65146,Biweekly
Store 01093,C100156181,112.59091409,-7.98805437,SUKUN,MULYOREJO - 65147,Biweekly
Store 01094,C000199065,112.598043,-7.987826,SUKUN,MULYOREJO - 65147,Biweekly
Store 01095,C000465548,112.604916,-7.972246,SUKUN,PISANGCANDI - 65146,Monthly
Store 01096,C000199062,112.613388,-7.983851,SUKUN,PISANGCANDI - 65146,Biweekly
Store 01097,C000199059,112.629088,-8.012854,SUKUN,GADANG - 65149,Biweekly
Store 01098,C000198884,112.612893,-7.983682,SUKUN,PISANGCANDI - 65146,Monthly
Store 01099,C000198828,112.613723,-8.003737,SUKUN,BANDUNGREJOSARI - 65148,Biweekly
Store 01100,C000198885,112.603577,-7.982707,SUKUN,BANDULAN - 65146,Biweekly
Store 01101,C000198922,112.628186,-8.019058,SUKUN,GADANG - 65149,Biweekly
Store 01102,C000198920,112.629501,-8.011734,SUKUN,GADANG - 65149,Biweekly
Store 01103,C100298013,112.6289358,-8.00455,TUREN,TUREN - 65175,Monthly
Store 01104,C100089846,112.629045,-8.004726,TUREN,TALOK - 65175,Biweekly
Store 01105,C100391037,112.691191666666,-8.16613166666666,TUREN,SAWAHAN - 65175,Biweekly
Store 01106,C100299959,112.691222,-8.166189,TUREN,PAGEDANGAN - 65175,Weekly
Store 01107,C100173493,112.691156,-8.166205,TUREN,TUREN - 65175,Weekly
Store 01108,C000465443,112.691162,-8.166082,TUREN,TUREN - 65175,Biweekly
Store 01109,C000197638,112.692073,-8.166294,TUREN,TUREN - 65175,Biweekly
Store 01110,C000465518,112.69266,-8.165491,TUREN,TUREN - 65175,Biweekly
Store 01111,C000197035,112.692605,-8.165748,TUREN,TUREN - 65175,Biweekly
Store 01112,C000197074,112.694305,-8.167789,TUREN,TUREN - 65175,Biweekly
Store 01113,C000576398,112.69027,-8.168844,TUREN,TUREN - 65175,Weekly
Store 01114,C100140598,112.69254811,-8.17132719,TUREN,TUREN - 65175,Biweekly
Store 01115,C100139995,112.69255046,-8.17128513,TUREN,TUREN - 65175,Monthly
Store 01116,C100388204,112.695391666666,-8.172725,TUREN,TUREN - 65175,Biweekly
Store 01117,C100204901,112.700253,-8.1858,TUREN,TALOK - 65175,Biweekly
Store 01118,C000197643,112.699278,-8.183539,TUREN,TALOK - 65175,Monthly
Store 01119,C000195013,112.699062,-8.18461,TUREN,TALOK - 65175,Monthly
Store 01120,C000465445,112.691946,-8.171117,TUREN,TUREN - 65175,Biweekly
Store 01121,C100372572,112.700787,-8.17014,TUREN,TUREN - 65175,Weekly
Store 01122,C000196888,112.697137,-8.169392,TUREN,TUREN - 65175,Monthly
Store 01123,C000197642,112.690876,-8.199227,TUREN,GEDOK WETAN - 65175,Monthly
Store 01124,C100204269,112.678518,-8.171886,TUREN,TANGGUNG - 65175,Weekly
Store 01125,C000197272,112.683255,-8.177176,TUREN,SEDAYU - 65175,Weekly
Store 01126,C000196835,112.684544,-8.176181,TUREN,TUREN - 65175,Biweekly
Store 01127,C100102795,112.686488,-8.17745,TUREN,TUREN - 65175,Monthly
Store 01128,C000196009,112.686447,-8.177368,TUREN,TUREN - 65175,Biweekly
Store 01129,C000196153,112.691298,-8.200562,TUREN,GEDOK WETAN - 65175,Weekly
Store 01130,C000196831,112.691299,-8.200563,TUREN,GEDOK WETAN - 65175,Monthly
Store 01131,C000196160,112.690628,-8.199565,TUREN,GEDOK WETAN - 65175,Monthly
Store 01132,C100235297,112.690082,-8.199158,TUREN,GEDOK WETAN - 65175,Biweekly
Store 01133,C100143905,112.69016397,-8.19913022,TUREN,GEDOK WETAN - 65175,Weekly
Store 01134,C000576412,112.689679,-8.198962,TUREN,GEDOK WETAN - 65175,Weekly
Store 01135,C100384415,112.691003333333,-8.1986,TUREN,GEDOK WETAN - 65175,Monthly
Store 01136,C000489104,112.678339,-8.186203,TUREN,SEDAYU - 65175,Biweekly
Store 01137,C100169380,112.693094,-8.193985,TUREN,TALOK - 65175,Weekly
Store 01138,C100388205,112.694319,-8.204616,TUREN,GEDOK WETAN - 65175,Monthly
Store 01139,C100335126,112.688699,-8.198635,TUREN,GEDOK WETAN - 65175,Monthly
Store 01140,C100335125,112.688638,-8.198576,TUREN,GEDOK WETAN - 65175,Biweekly
Store 01141,C000489120,112.691853,-8.196748,TUREN,GEDOK WETAN - 65175,Weekly
Store 01142,C000197635,112.678088,-8.19587,TUREN,UNDAAN - 65175,Biweekly
Store 01143,C000456283,112.6913,-8.201376,TUREN,GEDOK WETAN - 65175,Weekly
Store 01144,C000465479,112.694707,-8.205833,TUREN,GEDOK WETAN - 65175,Monthly
Store 01145,C000489103,112.698589,-8.195266,TUREN,TALOK - 65175,Biweekly
Store 01146,C000197647,112.697255,-8.184083,TUREN,TALOK - 65175,Monthly
